Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
MOVIMIENTO POPULAR NEUQUINO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;151;180;1;AZUL POR NEUQUÉN;positivo;31
MOVIMIENTO POPULAR NEUQUINO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;151;180;3;UNIDOS SÍ PODEMOS;positivo;1
MOVIMIENTO POPULAR NEUQUINO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;151;180;2;CUIDEMOS NEUQUÉN CONSTRUYAMOS FUTURO;positivo;25
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;183;181;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;501;182;1;CELESTE Y BLANCA A;positivo;17
FRENTE DE TODOS;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;501;182;2;EVA PERÓN;positivo;2
FRENTE DE TODOS;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;501;182;3;NEUQUÉN DE TODOS;positivo;8
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;502;183;2;UNIDAD DE LA IZQUIERDA;positivo;14
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;502;183;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3
CAMBIA NEUQUÉN;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;503;184;1;JUNTOS;positivo;73
;DIPUTADOS NACIONALES;00104;Neuquén;ESCUELA 136;12-09-2021 19:48;3;00001;15;1;00008X;Confluencia;;;;;nulos;16
;DIPUTADOS NACIONALES;00104;Neuquén;ESCUELA 136;12-09-2021 19:48;3;00001;15;1;00008X;Confluencia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00104;Neuquén;ESCUELA 136;12-09-2021 19:48;3;00001;15;1;00008X;Confluencia;;;;;comando;0
;DIPUTADOS NACIONALES;00104;Neuquén;ESCUELA 136;12-09-2021 19:48;3;00001;15;1;00008X;Confluencia;;;;;blancos;2
;DIPUTADOS NACIONALES;00104;Neuquén;ESCUELA 136;12-09-2021 19:48;3;00001;15;1;00008X;Confluencia;;;;;impugnados;0
MOVIMIENTO LIBRES DEL SUR;DIPUTADOS NACIONALES;00104;Neuquén;ESCUELA 136;12-09-2021 19:48;3;00001;15;1;00008X;Confluencia;40;177;1;#CON VOS;positivo;5
