Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:32;3;00105;16;1;00048X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:32;3;00105;16;1;00048X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:32;3;00105;16;1;00048X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;6
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:32;3;00105;16;1;00048X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;24,
;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;;;;;nulos;23,,
;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;;;;;blancos;5,,
;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;10,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;4,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;38,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;69,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;4,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;10,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;14
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00006;Río Negro;ESCUELA PRIMARIA N 309;12-09-2021 19:25;3;00105;16;1;00049X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;23,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;;;;;nulos;12,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;;;;;blancos;7,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;3,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;4,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;57,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;54,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;0,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;1,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;5
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:55;3;00106;16;1;00050X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;18,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;;;;;nulos;13,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;4,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;56,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;63,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;7
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:56;3;00106;16;1;00051X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;17,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;;;;;nulos;13,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;;;;;recurridos;4,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;;;;;blancos;2,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;7,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;2,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;53,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;65,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;1,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;1,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;6
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 20:59;3;00106;16;1;00052X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;9,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;;;;;nulos;11,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;;;;;blancos;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;9,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;11,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;46,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;44,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;2
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:01;3;00106;16;1;00053X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;13,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;;;;;nulos;17,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;;;;;blancos;5,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;4,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;4,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;44,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;61,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;0,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;4,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;4
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00054X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;22,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;;;;;nulos;11,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;;;;;blancos;2,,
;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;7,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;2,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;39,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;63,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;5,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;14
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00007;Río Negro;ESCUELA PRIMARIA N 276;12-09-2021 21:07;3;00106;16;1;00055X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;19,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;;;;;nulos;7,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;;;;;recurridos;1,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;14,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;41,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;502;188;1;SIGAMOS CRECIENDO;positivo;96,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;5,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;504;190;3;ROJO,BLANCO Y MORADO;positivo;12,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;24
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:39;3;00107;16;1;00056X;Adolfo Alsina;504;190;2;ROJA,BLANCA Y ROJA;positivo;22,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:24;3;00107;16;1;00058X;Adolfo Alsina;;;;;nulos;17,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:24;3;00107;16;1;00058X;Adolfo Alsina;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:24;3;00107;16;1;00058X;Adolfo Alsina;;;;;comando;0,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:24;3;00107;16;1;00058X;Adolfo Alsina;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:24;3;00107;16;1;00058X;Adolfo Alsina;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00008;Río Negro;ESCUELA PRIMARIA N 297;12-09-2021 19:24;3;00107;16;1;00058X;Adolfo Alsina;50;185;1;ALFREDO BRAVO;positivo;22,,
