Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;;;;;nulos;0
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;;;;;blancos;4
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;77
CAMBIA JUJUY;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;85
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;38
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:45;3;00032;10;4;00984X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;10
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;;;;;nulos;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;;;;;blancos;8
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;88
CAMBIA JUJUY;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;83
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;27
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 20:19;3;00032;10;4;00985X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;7
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;;;;;nulos;8
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;;;;;blancos;4
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;74
CAMBIA JUJUY;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;72
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;32
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:32;3;00032;10;4;00986X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;16
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;;;;;nulos;6
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;;;;;recurridos;1
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;;;;;blancos;6
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;;;;;impugnados;0
