Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;recurridos;0
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;comando;0
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;blancos;3
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;impugnados;0
PRINCIPIOS Y CONVICCI�N;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;212;144;1;ESPERANZA;positivo;6
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;501;145;1;CELESTEBLANCA Y AZUL;positivo;95
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;72
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;63
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;nulos;3
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;recurridos;0
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;comando;0
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;blancos;1
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;impugnados;0
PRINCIPIOS Y CONVICCI�N;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;212;144;1;ESPERANZA;positivo;11
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;501;145;1;CELESTEBLANCA Y AZUL;positivo;111
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;86
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;54
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;nulos;3
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;recurridos;0
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;comando;0
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;blancos;5
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;impugnados;0
PRINCIPIOS Y CONVICCI�N;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;212;144;1;ESPERANZA;positivo;5
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;501;145;1;CELESTEBLANCA Y AZUL;positivo;94
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;97
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;60
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N� 519;12-09-2021 20:09;3;00007;9;1;00460X;Formosa;;;;;nulos;4
